JobName,ID,URL,TimeStamp,Result,Test_TotalCount,Test_SkipCount,test_FailCount
HBase-Nightly-ARM #96,96,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/96/,2020-05-02T17:12:58.244000,UNSTABLE,7827,76,1
HBase-Nightly-ARM #95,95,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/95/,2020-05-01T17:16:08.392000,SUCCESS,7829,76,0
HBase-Nightly-ARM #94,94,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/94/,2020-04-30T17:20:09.655000,SUCCESS,7819,74,0
HBase-Nightly-ARM #93,93,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/93/,2020-04-29T17:22:17.915000,SUCCESS,7793,74,0
HBase-Nightly-ARM #92,92,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/92/,2020-04-28T17:42:23.677000,SUCCESS,7573,69,0
HBase-Nightly-ARM #91,91,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/91/,2020-04-27T06:14:17.310000,FAILURE,0,0,0
HBase-Nightly-ARM #90,90,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/90/,2020-04-24T16:01:37.109000,SUCCESS,7642,69,0
HBase-Nightly-ARM #89,89,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/89/,2020-04-23T16:01:00.958000,UNSTABLE,7650,69,8
HBase-Nightly-ARM #88,88,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/88/,2020-04-22T16:01:00.901000,UNSTABLE,2924,36,1
HBase-Nightly-ARM #87,87,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/87/,2020-04-21T16:01:00.901000,SUCCESS,7652,69,0
HBase-Nightly-ARM #86,86,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/86/,2020-04-20T16:01:00.901000,SUCCESS,7759,69,0
HBase-Nightly-ARM #85,85,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/85/,2020-04-19T16:01:00.953000,SUCCESS,7728,69,0
HBase-Nightly-ARM #84,84,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/84/,2020-04-18T16:01:00.950000,SUCCESS,7780,69,0
HBase-Nightly-ARM #83,83,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/83/,2020-04-17T16:36:00.991000,SUCCESS,7780,69,0
HBase-Nightly-ARM #82,82,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/82/,2020-04-17T10:05:26.174000,UNSTABLE,7780,69,1
HBase-Nightly-ARM #81,81,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/81/,2020-04-17T02:33:36.083000,FAILURE,0,0,0
HBase-Nightly-ARM #80,80,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/80/,2020-04-16T02:33:37.226000,FAILURE,7401,68,1
HBase-Nightly-ARM #79,79,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/79/,2020-04-15T06:39:55.653000,UNSTABLE,7761,69,1
HBase-Nightly-ARM #78,78,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/78/,2020-04-15T02:33:36.037000,FAILURE,0,0,0
HBase-Nightly-ARM #77,77,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/77/,2020-04-14T02:33:36.162000,UNSTABLE,8070,74,4
HBase-Nightly-ARM #76,76,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/76/,2020-04-13T02:33:36.063000,UNSTABLE,8069,74,3
HBase-Nightly-ARM #75,75,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/75/,2020-04-12T02:33:35.510000,UNSTABLE,8069,74,3
HBase-Nightly-ARM #74,74,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/74/,2020-04-11T02:33:35.971000,UNSTABLE,8069,74,4
HBase-Nightly-ARM #73,73,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/73/,2020-04-10T02:33:35.820000,UNSTABLE,8069,74,4
HBase-Nightly-ARM #72,72,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/72/,2020-04-09T02:33:35.988000,UNSTABLE,7776,59,4
HBase-Nightly-ARM #71,71,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/71/,2020-04-08T02:33:45.362000,UNSTABLE,8069,74,4
HBase-Nightly-ARM #70,70,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/70/,2020-04-07T02:33:36.381000,UNSTABLE,8069,72,4
HBase-Nightly-ARM #69,69,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/69/,2020-04-06T02:33:36.370000,UNSTABLE,8069,71,4
HBase-Nightly-ARM #68,68,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/68/,2020-04-05T02:33:35.016000,UNSTABLE,8069,71,3
HBase-Nightly-ARM #67,67,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/67/,2020-04-04T02:33:42.627000,UNSTABLE,8069,71,5
HBase-Nightly-ARM #66,66,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/66/,2020-04-03T02:33:35.430000,UNSTABLE,8033,70,8
HBase-Nightly-ARM #65,65,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/65/,2020-04-02T02:33:34.899000,UNSTABLE,8029,70,6
HBase-Nightly-ARM #64,64,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/64/,2020-04-01T02:33:37.006000,UNSTABLE,8057,71,9
HBase-Nightly-ARM #63,63,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/63/,2020-03-31T02:33:35.167000,UNSTABLE,8057,71,9
HBase-Nightly-ARM #62,62,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/62/,2020-03-30T02:33:37.599000,UNSTABLE,8057,69,9
HBase-Nightly-ARM #61,61,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/61/,2020-03-29T02:33:35.644000,UNSTABLE,2940,34,2
HBase-Nightly-ARM #60,60,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/60/,2020-03-28T02:33:36.284000,UNSTABLE,8066,69,11
HBase-Nightly-ARM #59,59,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/59/,2020-03-27T02:33:35.421000,UNSTABLE,8066,69,14
HBase-Nightly-ARM #58,58,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/58/,2020-03-26T02:33:35.032000,UNSTABLE,8079,70,8
HBase-Nightly-ARM #57,57,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/57/,2020-03-25T02:33:35.612000,UNSTABLE,8078,70,7
HBase-Nightly-ARM #56,56,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/56/,2020-03-24T02:33:35.202000,UNSTABLE,8075,70,3
HBase-Nightly-ARM #55,55,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/55/,2020-03-23T02:33:35.376000,UNSTABLE,8072,68,5
HBase-Nightly-ARM #54,54,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/54/,2020-03-22T02:33:35.520000,UNSTABLE,8068,68,4
HBase-Nightly-ARM #53,53,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/53/,2020-03-21T02:33:39.863000,UNSTABLE,8068,68,6
HBase-Nightly-ARM #52,52,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/52/,2020-03-20T02:33:35.965000,UNSTABLE,8068,68,6
HBase-Nightly-ARM #51,51,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/51/,2020-03-19T02:33:35.324000,UNSTABLE,8063,69,8
HBase-Nightly-ARM #50,50,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/50/,2020-03-18T02:33:35.108000,FAILURE,0,0,0
HBase-Nightly-ARM #49,49,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/49/,2020-03-17T02:33:35.153000,UNSTABLE,8063,69,4
HBase-Nightly-ARM #48,48,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/48/,2020-03-16T02:33:35.399000,UNSTABLE,8063,69,10
HBase-Nightly-ARM #47,47,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/47/,2020-03-15T02:33:35.561000,UNSTABLE,8056,69,6
HBase-Nightly-ARM #46,46,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/46/,2020-03-14T02:33:36.051000,UNSTABLE,8063,68,9
HBase-Nightly-ARM #45,45,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/45/,2020-03-13T02:33:35.830000,UNSTABLE,8063,68,6
HBase-Nightly-ARM #44,44,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/44/,2020-03-12T02:33:36.031000,UNSTABLE,8068,67,10
HBase-Nightly-ARM #43,43,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/43/,2020-03-11T02:33:35.693000,UNSTABLE,8068,67,3
HBase-Nightly-ARM #42,42,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/42/,2020-03-10T02:33:36.259000,UNSTABLE,8061,67,3
HBase-Nightly-ARM #41,41,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/41/,2020-03-09T02:33:36.153000,UNSTABLE,8061,67,4
HBase-Nightly-ARM #40,40,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/40/,2020-03-08T02:33:36.158000,FAILURE,0,0,0
HBase-Nightly-ARM #39,39,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/39/,2020-03-07T02:33:35.913000,UNSTABLE,8052,67,7
HBase-Nightly-ARM #38,38,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/38/,2020-03-06T02:33:36.140000,UNSTABLE,8059,67,3
HBase-Nightly-ARM #37,37,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/37/,2020-03-05T02:33:35.450000,FAILURE,0,0,0
HBase-Nightly-ARM #36,36,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/36/,2020-03-04T02:33:35.481000,UNSTABLE,8058,67,4
HBase-Nightly-ARM #35,35,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/35/,2020-03-03T02:55:26.560000,UNSTABLE,8065,67,45
HBase-Nightly-ARM #34,34,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/34/,2020-03-02T02:33:36.695000,UNSTABLE,8061,67,35
HBase-Nightly-ARM #33,33,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/33/,2020-03-01T02:33:36.169000,UNSTABLE,8026,67,41
HBase-Nightly-ARM #32,32,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/32/,2020-02-29T02:33:36.085000,UNSTABLE,8033,67,42
HBase-Nightly-ARM #31,31,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/31/,2020-02-28T02:33:36.567000,UNSTABLE,8054,67,5
JobName,ID,URL,TimeStamp,Result,Test_TotalCount,Test_SkipCount,test_FailCount
HBase-Nightly-ARM #135,135,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/135/,2020-06-10T16:01:00.913000,UNSTABLE,7992,75,1
HBase-Nightly-ARM #134,134,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/134/,2020-06-09T17:29:00.911000,SUCCESS,7992,75,0
HBase-Nightly-ARM #133,133,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/133/,2020-06-08T18:19:00.879000,SUCCESS,7976,72,0
HBase-Nightly-ARM #132,132,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/132/,2020-06-07T19:16:43.695000,SUCCESS,8046,74,0
HBase-Nightly-ARM #131,131,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/131/,2020-06-06T20:14:55.078000,SUCCESS,8045,74,0
HBase-Nightly-ARM #130,130,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/130/,2020-06-05T21:15:45.315000,UNSTABLE,8041,74,1
HBase-Nightly-ARM #129,129,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/129/,2020-06-04T22:11:58.861000,SUCCESS,8046,74,0
HBase-Nightly-ARM #128,128,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/128/,2020-06-03T17:25:34.157000,SUCCESS,8082,74,0
HBase-Nightly-ARM #127,127,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/127/,2020-06-02T17:25:48.854000,SUCCESS,8079,74,0
HBase-Nightly-ARM #126,126,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/126/,2020-06-01T17:28:55.064000,SUCCESS,8107,74,0
HBase-Nightly-ARM #125,125,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/125/,2020-05-31T17:46:25.444000,SUCCESS,8118,74,0
HBase-Nightly-ARM #124,124,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/124/,2020-05-30T18:38:15.489000,SUCCESS,8124,74,0
HBase-Nightly-ARM #123,123,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/123/,2020-05-29T19:32:36.238000,SUCCESS,8123,74,0
HBase-Nightly-ARM #122,122,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/122/,2020-05-28T20:02:24.432000,UNSTABLE,8085,74,1
HBase-Nightly-ARM #121,121,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/121/,2020-05-27T17:51:57.393000,UNSTABLE,8085,74,1
HBase-Nightly-ARM #120,120,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/120/,2020-05-26T17:53:13.399000,SUCCESS,8089,74,0
HBase-Nightly-ARM #119,119,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/119/,2020-05-25T17:48:07.191000,SUCCESS,8082,74,0
HBase-Nightly-ARM #118,118,https://builds.apache.org/job/HBase-Nightly-ARM/118/,2020-05-24T17:43:10.817000,SUCCESS,8076,74,0
HBase-Nightly-ARM #117,117,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/117/,2020-05-23T17:46:04.339000,SUCCESS,8067,74,0
HBase-Nightly-ARM #116,116,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/116/,2020-05-22T17:44:13.810000,SUCCESS,8063,74,0
HBase-Nightly-ARM #115,115,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/115/,2020-05-21T17:42:32.076000,SUCCESS,8063,74,0
HBase-Nightly-ARM #114,114,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/114/,2020-05-20T17:41:29.264000,SUCCESS,8061,74,0
HBase-Nightly-ARM #113,113,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/113/,2020-05-19T17:45:48.509000,SUCCESS,8059,74,0
HBase-Nightly-ARM #112,112,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/112/,2020-05-18T17:46:33.822000,SUCCESS,8058,74,0
HBase-Nightly-ARM #111,111,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/111/,2020-05-17T17:52:09.633000,SUCCESS,7930,71,0
HBase-Nightly-ARM #110,110,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/110/,2020-05-16T17:50:47.224000,SUCCESS,7961,71,0
HBase-Nightly-ARM #109,109,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/109/,2020-05-15T17:48:03.889000,UNSTABLE,7961,71,1
HBase-Nightly-ARM #108,108,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/108/,2020-05-14T17:50:21.094000,SUCCESS,7961,71,0
HBase-Nightly-ARM #107,107,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/107/,2020-05-13T17:54:03.510000,SUCCESS,7914,71,0
HBase-Nightly-ARM #106,106,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/106/,2020-05-12T16:01:00.907000,SUCCESS,7914,71,0
HBase-Nightly-ARM #105,105,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/105/,2020-05-11T17:02:38.936000,SUCCESS,7936,71,0
HBase-Nightly-ARM #104,104,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/104/,2020-05-10T17:04:34.338000,SUCCESS,7925,71,0
HBase-Nightly-ARM #103,103,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/103/,2020-05-09T17:02:41.122000,UNSTABLE,7925,71,1
HBase-Nightly-ARM #102,102,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/102/,2020-05-08T17:03:50.573000,SUCCESS,7826,71,0
HBase-Nightly-ARM #101,101,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/101/,2020-05-07T17:02:45.634000,UNSTABLE,2973,38,1
HBase-Nightly-ARM #100,100,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/100/,2020-05-06T17:03:55.031000,SUCCESS,7945,74,0
HBase-Nightly-ARM #99,99,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/99/,2020-05-05T16:01:00.905000,SUCCESS,7932,78,0
HBase-Nightly-ARM #98,98,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/98/,2020-05-04T17:02:12.286000,SUCCESS,7921,78,0
HBase-Nightly-ARM #97,97,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/97/,2020-05-03T17:11:58.226000,SUCCESS,7834,76,0
HBase-Nightly-ARM #96,96,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/96/,2020-05-02T17:12:58.244000,UNSTABLE,7827,76,1
HBase-Nightly-ARM #95,95,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/95/,2020-05-01T17:16:08.392000,SUCCESS,7829,76,0
HBase-Nightly-ARM #94,94,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/94/,2020-04-30T17:20:09.655000,SUCCESS,7819,74,0
HBase-Nightly-ARM #93,93,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/93/,2020-04-29T17:22:17.915000,SUCCESS,7793,74,0
HBase-Nightly-ARM #92,92,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/92/,2020-04-28T17:42:23.677000,SUCCESS,7573,69,0
HBase-Nightly-ARM #91,91,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/91/,2020-04-27T06:14:17.310000,FAILURE,0,0,0
HBase-Nightly-ARM #90,90,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/90/,2020-04-24T16:01:37.109000,SUCCESS,7642,69,0
HBase-Nightly-ARM #89,89,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/89/,2020-04-23T16:01:00.958000,UNSTABLE,7650,69,8
HBase-Nightly-ARM #88,88,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/88/,2020-04-22T16:01:00.901000,UNSTABLE,2924,36,1
HBase-Nightly-ARM #87,87,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/87/,2020-04-21T16:01:00.901000,SUCCESS,7652,69,0
HBase-Nightly-ARM #86,86,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/86/,2020-04-20T16:01:00.901000,SUCCESS,7759,69,0
HBase-Nightly-ARM #85,85,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/85/,2020-04-19T16:01:00.953000,SUCCESS,7728,69,0
HBase-Nightly-ARM #84,84,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/84/,2020-04-18T16:01:00.950000,SUCCESS,7780,69,0
HBase-Nightly-ARM #83,83,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/83/,2020-04-17T16:36:00.991000,SUCCESS,7780,69,0
HBase-Nightly-ARM #82,82,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/82/,2020-04-17T10:05:26.174000,UNSTABLE,7780,69,1
HBase-Nightly-ARM #81,81,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/81/,2020-04-17T02:33:36.083000,FAILURE,0,0,0
HBase-Nightly-ARM #80,80,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/80/,2020-04-16T02:33:37.226000,FAILURE,7401,68,1
HBase-Nightly-ARM #79,79,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/79/,2020-04-15T06:39:55.653000,UNSTABLE,7761,69,1
HBase-Nightly-ARM #78,78,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/78/,2020-04-15T02:33:36.037000,FAILURE,0,0,0
HBase-Nightly-ARM #77,77,https://builds.apache.org/view/H-L/view/HBase/job/HBase-Nightly-ARM/77/,2020-04-14T02:33:36.162000,UNSTABLE,8070,74,4
